indicatorId,geoUnit,year,type,subtype,value
MOR.5T8.40510,BRA,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRA,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRB,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRB,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRB,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRB,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRB,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRB,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BRN,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BTN,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BTN,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BTN,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BTN,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BTN,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BTN,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BTN,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BTN,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BTN,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BTN,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BTN,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BTN,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BTN,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,BWA,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAF,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAF,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAF,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAF,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAF,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAF,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAF,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAF,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CAN,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHE,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHL,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CHN,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CIV,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CIV,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CIV,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CIV,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CIV,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CIV,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CIV,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CIV,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CIV,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CIV,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CIV,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CIV,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CIV,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CIV,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CMR,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COD,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COD,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COD,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COD,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COD,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COD,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COD,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COD,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COD,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COG,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COG,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COG,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COG,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COG,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COG,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COG,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COG,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COG,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COK,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COL,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COM,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COM,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COM,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COM,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COM,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COM,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COM,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COM,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,COM,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CPV,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CRI,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CRI,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CRI,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CRI,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CRI,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CRI,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CRI,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CRI,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CRI,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CRI,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,CUB,2015,Source,Data sources,UIS Education Survey
